init_node	term_node	demand
55	7	2.085
55	8	1.752
55	9	2.577
55	10	0.489
55	11	0.429
55	12	0.723
55	13	0.15
55	14	0.459
55	15	0.531
55	16	8.931
55	17	10.089
55	18	11.247
55	19	11.208
55	20	8.805
55	21	0.642
55	22	1.653
55	23	1.665
55	24	4.824
55	25	3.648
55	26	9.405
55	27	0.402
55	28	1.626
55	29	0.525
55	30	1.089
55	31	0.498
55	32	0.189
55	33	0.264
55	34	0.591
55	35	0.477
55	36	0.219
55	37	0.279
55	38	0.486
55	39	0.744
55	40	0.828
55	41	0.552
55	42	0.837
55	43	0.363
55	44	0.495
55	45	0.423
55	46	0.285
55	47	0.444
55	48	0.933
55	49	0.357
55	50	1.482
55	51	0.978
55	52	12.558
55	53	3.165
55	54	1.629
55	56	1.224
55	57	0.3
55	58	0.666
55	59	1.686
55	60	2.577
55	61	5.64
55	62	7.146
55	63	0.42
55	64	1.137
55	65	0.909
55	66	0.981
55	67	1.356
55	68	1.227
55	69	0.531
55	70	1.854
55	71	0.216
55	72	0.237
55	73	0.654
55	74	0.129
55	75	0.423
55	76	0.477
55	77	0.057
55	78	0.552
55	79	0.732
55	80	0.234
55	81	1.185
55	82	0.624
55	83	2.823
55	84	0.939
55	85	1.305
55	86	2.451
55	87	0.585
55	88	0.756
55	89	0.636
55	90	0.651
55	91	0.252
55	92	0.447
55	93	0.267
55	94	2.655
55	95	0.669
55	96	0.306
55	97	0.729
55	98	0.402
56	1	4.29
56	2	0.534
56	3	0.648
56	4	1.458
56	5	0.993
56	6	1.566
56	7	3.849
56	8	3.258
56	9	4.668
56	10	1.497
56	11	1.092
56	12	1.602
56	13	1.044
56	14	1.329
56	15	1.161
56	16	3.162
56	17	3.678
56	18	2.754
56	19	3.939
56	20	4.509
56	21	5.217
56	22	10.176
56	23	12.63
56	24	1.392
56	25	1.401
56	26	2.7
56	27	3.351
56	28	12.558
56	29	1.359
56	30	1.734
56	31	1.815
56	32	0.72
56	33	0.861
56	34	0.867
56	35	1.149
56	36	0.813
56	37	0.579
56	38	0.633
56	39	1.134
56	40	1.506
56	41	1.11
56	42	1.554
56	43	0.639
56	44	1.062
56	45	0.819
56	46	0.384
56	47	0.729
56	48	1.683
56	49	0.777
56	50	2.523
56	51	2.1
56	52	4.152
56	53	0.969
56	54	0.564
56	55	1.302
56	57	2.667
56	58	5.706
56	59	0.648
56	60	0.807
56	61	1.614
56	62	2.814
56	63	3.336
56	64	9.57
56	65	7.62
56	66	8.082
56	67	3.114
56	68	1.821
56	69	1.302
56	70	3.126
56	71	1.401
56	72	1.044
56	73	1.824
56	74	0.87
56	75	1.617
56	76	1.464
56	77	0.501
56	78	0.726
56	79	1.269
56	80	0.369
56	81	2.085
56	82	1.455
56	83	0.927
56	84	5.976
56	85	8.145
56	86	0.966
56	87	0.714
56	88	1.14
56	89	1.578
56	90	1.986
56	91	1.212
56	92	2.538
56	93	0.426
56	94	0.72
56	95	1.269
56	96	0.558
56	97	6.462
56	98	3.318
57	1	0.861
57	2	0.168
57	3	0.156
57	4	0.432
57	5	0.219
57	6	0.57
57	7	1.473
57	8	0.972
57	9	1.434
57	10	0.633
57	11	0.372
57	12	1.257
57	13	0.354
57	14	0.564
57	15	0.447
57	16	0.381
57	17	0.558
57	18	0.351
57	19	0.45
57	20	0.627
57	21	1.161
57	22	3.267
57	23	2.688
57	24	0.405
57	25	0.276
57	26	0.666
57	27	0.96
57	28	3.453
57	29	0.249
57	30	0.486
57	31	0.915
57	32	0.408
57	33	0.723
57	34	0.594
57	35	0.564
57	36	0.915
57	37	0.12
57	38	0.168
57	39	0.231
57	40	0.342
57	41	0.234
57	42	0.312
57	43	0.186
57	44	0.252
57	45	0.219
57	46	0.441
57	47	0.402
57	48	0.75
57	49	0.516
57	50	0.882
57	51	0.717
57	52	0.966
57	53	0.306
57	54	0.15
57	55	0.312
57	56	3.195
57	58	1.068
57	59	0.117
57	60	0.249
57	61	0.438
57	62	0.57
57	63	0.867
57	64	2.268
57	65	1.98
57	66	1.959
57	67	0.735
57	68	0.846
57	69	0.375
57	70	1.476
57	71	0.936
57	72	0.747
57	73	1.251
57	74	0.627
57	75	0.786
57	76	0.576
57	77	0.576
57	78	0.117
57	79	0.27
57	80	0.06
57	81	0.792
57	82	0.57
57	83	0.327
57	84	1.827
57	85	3.024
57	86	0.201
57	87	0.225
57	88	0.462
57	89	0.423
57	90	0.738
57	91	0.705
57	92	1.149
57	93	0.27
57	94	0.141
57	95	0.891
57	96	0.078
57	97	1.587
57	98	1.068
58	1	1.551
58	2	0.273
58	3	0.327
58	4	0.717
58	5	0.429
58	6	0.912
58	7	2.541
58	8	1.62
58	9	2.565
58	10	0.993
58	11	0.723
58	12	1.851
58	13	0.537
58	14	0.963
58	15	0.675
58	16	0.939
58	17	1.236
58	18	0.612
58	19	1.095
58	20	1.416
58	21	1.524
58	22	5.193
58	23	3.933
58	24	0.6
58	25	0.558
58	26	1.014
58	27	1.578
58	28	5.85
58	29	0.606
58	30	0.702
58	31	1.122
58	32	0.753
58	33	1.191
58	34	0.945
58	35	1.029
58	36	1.137
58	37	0.297
58	38	0.279
58	39	0.528
58	40	0.606
58	41	0.456
58	42	0.525
58	43	0.276
58	44	0.48
58	45	0.489
58	46	0.771
58	47	0.669
58	48	1.203
58	49	0.819
58	50	1.41
58	51	1.245
58	52	1.407
58	53	0.474
58	54	0.294
58	55	0.681
58	56	5.574
58	57	0.867
58	59	0.249
58	60	0.378
58	61	0.615
58	62	1.164
58	63	1.452
58	64	3.237
58	65	2.715
58	66	3.381
58	67	1.593
58	68	1.029
58	69	0.771
58	70	1.992
58	71	1.011
58	72	1.323
58	73	2.133
58	74	0.687
58	75	0.966
58	76	1.146
58	77	0.906
58	78	0.231
58	79	0.507
58	80	0.102
58	81	1.275
58	82	0.876
58	83	0.468
58	84	2.367
58	85	4.26
58	86	0.405
58	87	0.336
58	88	0.645
58	89	0.999
58	90	1.434
58	91	0.822
58	92	1.335
58	93	0.384
58	94	0.234
58	95	0.993
58	96	0.207
58	97	2.397
58	98	2.187
59	1	1.02
59	2	0.309
59	3	0.243
59	4	0.51
59	5	0.375
59	6	0.666
59	7	1.605
59	8	1.029
59	9	1.557
59	10	0.633
59	11	0.414
59	12	0.654
59	13	0.129
59	14	0.393
59	15	0.336
59	16	3.699
59	17	3.105
59	18	4.305
59	19	3.879
59	20	4.134
59	21	0.228
59	22	0.486
59	23	0.6
59	24	1.866
59	25	1.044
59	26	2.817
59	27	0.183
59	28	0.576
59	29	0.216
59	30	0.429
59	31	0.27
59	32	0.09
59	33	0.165
59	34	0.465
59	35	0.309
59	36	0.258
59	37	0.306
59	38	0.444
59	39	0.783
59	40	0.516
59	41	0.291
59	42	0.453
59	43	0.228
59	44	0.3
59	45	0.558
59	46	0.975
59	47	0.897
59	48	1.053
59	49	0.384
59	50	0.828
59	51	0.543
59	52	4.215
59	53	1.212
59	54	0.645
59	55	1.662
59	56	0.606
59	57	0.111
59	58	0.237
59	60	1.05
59	61	1.332
59	62	1.92
59	63	0.132
59	64	0.459
59	65	0.321
59	66	0.309
59	67	0.645
59	68	0.624
59	69	0.264
59	70	0.795
59	71	0.09
59	72	0.102
59	73	0.372
59	74	0.063
59	75	0.309
59	76	0.27
59	77	0.108
59	78	0.528
59	79	0.537
59	80	0.18
59	81	1.134
59	82	0.402
59	83	1.665
59	84	0.33
59	85	0.489
59	86	0.741
59	87	0.27
59	88	0.348
59	89	0.282
59	90	0.258
59	91	0.156
59	92	0.24
59	93	0.18
59	94	0.99
59	95	0.249
59	96	0.216
59	97	0.222
59	98	0.15
60	1	2.229
60	2	0.393
60	3	0.435
60	4	0.849
60	5	0.906
60	6	0.936
60	7	1.905
60	8	1.122
60	9	1.107
60	10	1.224
60	11	0.486
60	12	1.305
60	13	0.573
60	14	0.558
60	15	0.81
60	16	6.654
60	17	7.038
60	18	5.913
60	19	6.531
60	20	7.533
60	21	0.621
60	22	0.993
60	23	0.477
60	24	2.361
60	25	2.04
60	26	5.316
60	27	0.312
60	28	1.05
60	29	0.711
60	30	1.011
60	31	0.636
60	32	0.348
60	33	0.369
60	34	0.519
60	35	0.687
60	36	0.441
60	37	0.609
60	38	0.423
60	39	0.831
60	40	1.05
60	41	0.513
60	42	1.104
60	43	0.408
60	44	0.51
60	45	0.513
60	46	1.221
60	47	1.317
60	48	1.239
60	49	0.75
60	50	0.861
60	51	0.72
60	52	8.793
60	53	1.863
60	54	1.314
60	55	3.018
60	56	1.065
60	57	0.27
60	58	0.51
60	59	1.245
60	61	3.129
60	62	4.929
60	63	0.294
60	64	1.05
60	65	0.9
60	66	0.789
60	67	1.596
60	68	1.395
60	69	0.834
60	70	1.833
60	71	0.477
60	72	0.42
60	73	0.954
60	74	0.327
60	75	0.909
60	76	0.906
60	77	0.351
60	78	0.669
60	79	1.236
60	80	0.393
60	81	1.08
60	82	1.119
60	83	2.367
60	84	0.663
60	85	1.143
60	86	1.395
60	87	0.213
60	88	0.705
60	89	0.828
60	90	0.918
60	91	0.576
60	92	1.044
60	93	0.207
60	94	1.608
60	95	0.552
60	96	0.309
60	97	0.468
60	98	0.123
61	1	2.982
61	2	0.771
61	3	0.693
61	4	1.44
61	5	1.002
61	6	1.77
61	7	4.353
61	8	2.865
61	9	4.335
61	10	1.95
61	11	1.116
61	12	1.401
61	13	0.624
61	14	1.182
61	15	0.99
61	16	12.132
61	17	10.854
61	18	10.539
61	19	12.894
61	20	14.319
61	21	0.723
61	22	1.509
61	23	1.719
61	24	4.947
61	25	3.798
61	26	7.545
61	27	0.54
61	28	1.569
61	29	0.849
61	30	1.08
61	31	0.825
61	32	0.309
61	33	0.537
61	34	1.305
61	35	0.927
61	36	0.816
61	37	0.951
61	38	1.05
61	39	2.058
61	40	1.488
61	41	0.855
61	42	1.284
61	43	0.603
61	44	0.828
61	45	1.356
61	46	2.385
61	47	2.271
61	48	2.631
61	49	0.807
61	50	2.31
61	51	1.56
61	52	10.497
61	53	2.883
61	54	1.896
61	55	5.682
61	56	1.842
61	57	0.348
61	58	0.735
61	59	1.359
61	60	2.664
61	62	5.922
61	63	0.396
61	64	1.329
61	65	0.912
61	66	0.819
61	67	2.466
61	68	1.512
61	69	0.984
61	70	2.049
61	71	0.312
61	72	0.372
61	73	1.167
61	74	0.219
61	75	0.921
61	76	0.825
61	77	0.342
61	78	1.239
61	79	1.392
61	80	0.45
61	81	2.982
61	82	1.11
61	83	3.969
61	84	1.023
61	85	1.521
61	86	2.448
61	87	0.708
61	88	0.885
61	89	1.074
61	90	1.095
61	91	0.495
61	92	0.78
61	93	0.522
61	94	2.745
61	95	0.663
61	96	0.672
61	97	0.705
61	98	0.45
62	1	4.959
62	2	1.068
62	3	0.903
62	4	1.998
62	5	1.518
62	6	2.478
62	7	5.781
62	8	3.99
62	9	5.646
62	10	2.259
62	11	1.446
62	12	2.823
62	13	0.645
62	14	1.485
62	15	1.512
62	16	14.493
62	17	15.285
62	18	16.581
62	19	15.609
62	20	17.733
62	21	1.089
62	22	2.445
62	23	2.427
62	24	9.057
62	25	5.412
62	26	14.619
62	27	0.795
62	28	2.055
62	29	1.173
62	30	2.268
62	31	1.401
62	32	0.591
62	33	0.927
62	34	1.929
62	35	1.452
62	36	1.341
62	37	1.032
62	38	1.38
62	39	2.367
62	40	2.022
62	41	1.242
62	42	1.929
62	43	0.9
62	44	1.227
62	45	1.68
62	46	2.799
62	47	2.673
62	48	3.561
62	49	1.551
62	50	3.207
62	51	2.175
62	52	19.026
62	53	4.287
62	54	2.31
62	55	7.371
62	56	2.796
62	57	0.579
62	58	1.191
62	59	2.01
62	60	4.314
62	61	6.093
62	63	0.618
62	64	1.743
62	65	1.2
62	66	1.092
62	67	2.877
62	68	2.97
62	69	1.335
62	70	4.305
62	71	0.684
62	72	0.723
62	73	2.079
62	74	0.465
62	75	1.497
62	76	1.389
62	77	0.687
62	78	1.641
62	79	2.121
62	80	0.66
62	81	3.717
62	82	1.905
62	83	6.417
62	84	1.41
62	85	2.529
62	86	3.333
62	87	0.99
62	88	1.677
62	89	1.488
62	90	1.689
62	91	0.897
62	92	1.473
62	93	0.765
62	94	4.503
62	95	1.539
62	96	0.717
62	97	1.17
62	98	0.66
63	1	1.77
63	2	0.585
63	3	0.396
63	4	1.053
63	5	0.579
63	6	1.347
63	7	2.847
63	8	1.617
63	9	2.106
63	10	1.821
63	11	0.897
63	12	1.995
63	13	0.663
63	14	0.975
63	15	0.801
63	16	0.927
63	17	1.026
63	18	1.065
63	19	0.942
63	20	1.038
63	21	1.665
63	22	3.357
63	23	4.191
63	24	0.543
63	25	0.387
63	26	1.113
63	27	0.963
63	28	3.099
63	29	0.384
63	30	0.819
63	31	0.831
63	32	0.318
63	33	0.405
63	34	0.708
63	35	0.669
63	36	0.639
63	37	0.513
63	38	0.756
63	39	1.263
63	40	1.056
63	41	0.447
63	42	0.963
63	43	0.498
63	44	0.417
63	45	1.014
63	46	2.166
63	47	2.181
63	48	2.274
63	49	1.026
63	50	1.194
63	51	0.963
63	52	1.587
63	53	0.45
63	54	0.204
63	55	0.423
63	56	3.984
63	57	0.852
63	58	1.797
63	59	0.138
63	60	0.267
63	61	0.495
63	62	0.594
63	64	3.009
63	65	2.049
63	66	2.067
63	67	0.792
63	68	1.122
63	69	0.459
63	70	1.581
63	71	0.624
63	72	0.399
63	73	1.002
63	74	0.414
63	75	1.059
63	76	0.765
63	77	0.348
63	78	0.93
63	79	0.81
63	80	0.384
63	81	2.418
63	82	0.72
63	83	0.456
63	84	2.346
63	85	3.399
63	86	0.201
63	87	0.327
63	88	0.63
63	89	0.501
63	90	0.543
63	91	0.687
63	92	1.233
63	93	0.306
63	94	0.327
63	95	0.552
63	96	0.327
63	97	1.647
63	98	1.212
64	1	3.777
64	2	0.711
64	3	0.834
64	4	1.398
64	5	1.182
64	6	1.905
64	7	5.625
64	8	3.033
64	9	5.502
64	10	2.577
64	11	1.749
64	12	3.636
64	13	1.104
64	14	2.049
64	15	1.149
64	16	1.929
64	17	2.298
64	18	1.368
64	19	2.109
64	20	2.508
64	21	2.409
64	22	8.253
64	23	10.008
64	24	1.164
64	25	1.119
64	26	1.971
64	27	2.739
64	28	7.329
64	29	1.116
64	30	1.425
64	31	2.172
64	32	0.885
64	33	1.44
64	34	1.662
64	35	1.509
64	36	1.938
64	37	0.924
64	38	0.816
64	39	1.623
64	40	1.248
64	41	1.095
64	42	1.023
64	43	0.543
64	44	1.125
64	45	1.491
64	46	2.736
64	47	2.205
64	48	3.36
64	49	1.815
64	50	2.664
64	51	2.457
64	52	2.469
64	53	0.822
64	54	0.405
64	55	1.134
64	56	9.183
64	57	1.782
64	58	3.162
64	59	0.462
64	60	0.762
64	61	1.062
64	62	1.647
64	63	2.388
64	65	3.231
64	66	3.972
64	67	2.313
64	68	1.722
64	69	1.374
64	70	3.093
64	71	1.887
64	72	1.377
64	73	2.775
64	74	1.266
64	75	2.19
64	76	1.56
64	77	1.083
64	78	0.753
64	79	1.494
64	80	0.24
64	81	3.36
64	82	1.842
64	83	0.78
64	84	3.87
64	85	7.527
64	86	0.78
64	87	0.471
64	88	1.08
64	89	1.62
64	90	2.133
64	91	1.683
64	92	2.829
64	93	0.729
64	94	0.477
64	95	1.407
64	96	0.6
64	97	4.365
64	98	3.438
65	1	2.85
65	2	0.849
65	3	0.597
65	4	1.695
65	5	0.846
65	6	2.109
65	7	4.65
65	8	3.483
65	9	4.629
65	10	2.433
65	11	1.371
65	12	3.318
65	13	1.05
65	14	1.653
65	15	1.38
65	16	1.632
65	17	1.929
65	18	1.872
65	19	1.827
65	20	2.085
65	21	2.295
65	22	8.022
65	23	9.978
65	24	1.356
65	25	0.942
65	26	2.352
65	27	2.625
65	28	6.405
65	29	0.822
65	30	1.821
65	31	1.512
65	32	0.945
65	33	1.266
65	34	1.422
65	35	1.575
65	36	1.281
65	37	0.618
65	38	1.011
65	39	1.509
65	40	1.614
65	41	0.753
65	42	1.521
65	43	0.783
65	44	0.753
65	45	1.197
65	46	2.373
65	47	2.358
65	48	3.162
65	49	1.539
65	50	2.712
65	51	1.965
65	52	3.153
65	53	0.75
65	54	0.288
65	55	0.918
65	56	9.096
65	57	1.944
65	58	3.36
65	59	0.333
65	60	0.816
65	61	1.131
65	62	1.146
65	63	2.031
65	64	4.101
65	66	3.318
65	67	1.707
65	68	2.181
65	69	0.906
65	70	3.534
65	71	1.176
65	72	1.41
65	73	2.703
65	74	0.78
65	75	1.56
65	76	1.836
65	77	0.966
65	78	1.062
65	79	1.164
65	80	0.486
65	81	3.513
65	82	1.278
65	83	0.93
65	84	3.456
65	85	6.798
65	86	0.555
65	87	0.54
65	88	1.29
65	89	1.08
65	90	1.347
65	91	1.125
65	92	1.917
65	93	0.57
65	94	0.573
65	95	1.497
65	96	0.459
65	97	4.095
65	98	2.895
66	1	3.468
66	2	0.648
66	3	0.729
66	4	1.197
66	5	1.092
66	6	1.59
66	7	4.41
66	8	2.529
66	9	4.395
66	10	2.073
66	11	1.395
66	12	2.61
66	13	0.858
66	14	1.539
66	15	0.903
66	16	1.869
66	17	2.127
66	18	1.461
66	19	2.049
66	20	2.295
66	21	2.223
66	22	6.588
66	23	8.256
66	24	1.041
66	25	0.888
66	26	1.821
66	27	2.118
66	28	5.547
66	29	0.9
66	30	1.08
66	31	1.425
66	32	0.558
66	33	0.747
66	34	1.068
66	35	1.041
66	36	1.035
66	37	0.915
66	38	0.831
66	39	1.677
66	40	1.17
66	41	0.966
66	42	0.987
66	43	0.486
66	44	0.975
66	45	1.44
66	46	2.304
66	47	1.953
66	48	2.841
66	49	1.398
66	50	2.106
66	51	1.911
66	52	1.98
66	53	0.501
66	54	0.276
66	55	0.978
66	56	7.773
66	57	1.545
66	58	3.312
66	59	0.318
66	60	0.573
66	61	0.657
66	62	1.041
66	63	1.644
66	64	3.984
66	65	2.628
66	67	2.076
66	68	1.368
66	69	0.99
66	70	2.118
66	71	1.137
66	72	0.723
66	73	1.68
66	74	0.72
66	75	1.578
66	76	1.158
66	77	0.549
66	78	0.846
66	79	1.44
66	80	0.282
66	81	2.886
66	82	1.416
66	83	0.615
66	84	3.129
66	85	6.12
66	86	0.516
66	87	0.477
66	88	0.819
66	89	1.137
66	90	1.383
66	91	1.122
66	92	2.016
66	93	0.489
66	94	0.453
66	95	0.834
66	96	0.633
66	97	3.246
66	98	2.364
67	1	5.031
67	2	1.716
67	3	1.155
67	4	3.342
67	5	1.752
67	6	4.275
67	7	8.844
67	8	5.781
67	9	6.3
67	10	4.821
67	11	2.718
67	12	5.751
67	13	1.956
67	14	3.045
67	15	2.37
67	16	2.763
67	17	3.252
67	18	2.916
67	19	2.733
67	20	3.345
67	21	1.428
67	22	2.892
67	23	2.514
67	24	2.628
67	25	1.743
67	26	4.299
67	27	0.864
67	28	2.559
67	29	9.408
67	30	12.966
67	31	2.682
67	32	1.173
67	33	1.704
67	34	1.908
67	35	2.049
67	36	2.379
67	37	1.458
67	38	2.061
67	39	3.264
67	40	3.078
67	41	1.383
67	42	2.844
67	43	1.539
67	44	1.443
67	45	2.928
67	46	5.871
67	47	4.866
67	48	5.757
67	49	3.06
67	50	3.177
67	51	2.142
67	52	5.304
67	53	1.581
67	54	0.741
67	55	1.407
67	56	3.063
67	57	0.735
67	58	1.602
67	59	0.696
67	60	1.224
67	61	2.541
67	62	2.742
67	63	0.801
67	64	2.367
67	65	1.737
67	66	2.118
67	68	12.021
67	69	9.315
67	70	26.931
67	71	2.433
67	72	1.761
67	73	3.546
67	74	1.704
67	75	3.198
67	76	2.019
67	77	1.527
67	78	2.304
67	79	2.379
67	80	1.02
67	81	5.247
67	82	2.37
67	83	1.569
67	84	1.953
67	85	2.703
67	86	1.011
67	87	3.756
67	88	9.639
67	89	12.411
67	90	15.471
67	91	2.319
67	92	3.981
67	93	0.822
67	94	1.011
67	95	11.004
67	96	0.828
67	97	1.527
67	98	0.786
68	1	4.878
68	2	0.993
68	3	1.212
68	4	2.001
68	5	1.794
68	6	2.706
68	7	7.848
68	8	4.098
68	9	6.606
68	10	4.026
68	11	1.806
68	12	5.763
68	13	1.605
68	14	2.313
68	15	1.581
68	16	2.253
68	17	2.886
68	18	1.347
68	19	2.106
68	20	2.982
68	21	1.215
68	22	2.349
68	23	2.082
68	24	1.8
68	25	1.545
68	26	2.736
68	27	0.996
68	28	2.874
68	29	6.282
68	30	13.932
68	31	2.199
68	32	1.482
68	33	2.259
68	34	1.908
68	35	1.935
68	36	2.34
68	37	1.584
68	38	1.068
68	39	2.355
68	40	1.728
68	41	1.482
68	42	1.413
68	43	0.777
68	44	1.638
68	45	1.617
68	46	4.104
68	47	3.849
68	48	4.656
68	49	2.706
68	50	2.631
68	51	2.067
68	52	3.246
68	53	1.035
68	54	0.705
68	55	1.323
68	56	2.364
68	57	0.66
68	58	1.377
68	59	0.684
68	60	1.062
68	61	1.623
68	62	2.97
68	63	0.876
68	64	2.382
68	65	1.701
68	66	1.881
68	67	12.168
68	69	5.16
68	70	29.202
68	71	2.109
68	72	2.433
68	73	4.374
68	74	1.485
68	75	2.046
68	76	1.695
68	77	2.184
68	78	0.969
68	79	2.214
68	80	0.342
68	81	4.419
68	82	2.511
68	83	0.993
68	84	1.596
68	85	2.193
68	86	1.146
68	87	3.393
68	88	7.062
68	89	9.207
68	90	13.605
68	91	1.869
68	92	2.598
68	93	0.711
68	94	0.594
68	95	12.855
68	96	0.738
68	97	1.341
68	98	0.711
69	1	1.875
69	2	0.648
69	3	0.459
69	4	1.359
69	5	0.657
69	6	1.818
69	7	3.948
69	8	2.748
69	9	3.438
69	10	2.13
69	11	1.176
69	12	2.994
69	13	0.927
69	14	1.479
69	15	1.338
69	16	0.861
69	17	1.2
69	18	0.744
69	19	0.807
69	20	1.206
69	21	0.678
69	22	1.335
69	23	1.212
69	24	1.11
69	25	0.684
69	26	1.659
69	27	0.603
69	28	1.665
69	29	3.672
69	30	6.267
69	31	1.596
69	32	0.732
69	33	1.224
69	34	1.071
69	35	0.831
69	36	1.671
69	37	0.501
69	38	0.63
69	39	0.978
69	40	1.137
69	41	0.534
69	42	0.993
69	43	0.597
69	44	0.6
69	45	1.002
69	46	2.187
69	47	1.728
69	48	2.364
69	49	1.488
69	50	2.031
69	51	1.167
69	52	2.028
69	53	0.645
69	54	0.318
69	55	0.561
69	56	1.293
69	57	0.375
69	58	0.783
69	59	0.288
69	60	0.645
69	61	1.032
69	62	1.299
69	63	0.474
69	64	1.419
69	65	0.933
69	66	1.02
69	67	9.402
69	68	5.151
69	70	15.537
69	71	1.602
69	72	1.245
69	73	2.256
69	74	1.152
69	75	1.413
69	76	0.78
69	77	1.164
69	78	0.624
69	79	0.834
69	80	0.27
69	81	2.07
69	82	1.182
69	83	0.636
69	84	0.876
69	85	1.215
69	86	0.501
69	87	1.998
69	88	3.357
69	89	5.355
69	90	9.492
69	91	1.323
69	92	1.536
69	93	0.447
69	94	0.348
69	95	7.164
69	96	0.234
69	97	0.777
69	98	0.435
70	1	4.29
70	2	0.723
70	3	1.026
70	4	2.055
70	5	1.38
70	6	2.961
70	7	9.855
70	8	5.073
70	9	9.102
70	10	3.627
70	11	1.899
70	12	8.343
70	13	1.995
70	14	3.186
70	15	2.601
70	16	1.899
70	17	3.135
70	18	0.858
70	19	2.016
70	20	3.417
70	21	2.175
70	22	4.692
70	23	4.302
70	24	2.103
70	25	1.794
70	26	3.021
70	27	1.56
70	28	4.551
70	29	10.767
70	30	19.416
70	31	3.267
70	32	2.592
70	33	6.12
70	34	3.564
70	35	4.104
70	36	5.703
70	37	0.9
70	38	0.561
70	39	1.062
70	40	1.368
70	41	1.422
70	42	1.092
70	43	0.687
70	44	1.767
70	45	0.918
70	46	2.379
70	47	1.977
70	48	3.933
70	49	3.246
70	50	5.163
70	51	4.95
70	52	4.125
70	53	1.542
70	54	1.14
70	55	1.98
70	56	4.056
70	57	1.137
70	58	2.679
70	59	0.867
70	60	1.392
70	61	2.181
70	62	4.284
70	63	1.23
70	64	4.275
70	65	2.745
70	66	2.91
70	67	27.198
70	68	29.139
70	69	15.543
70	71	4.743
70	72	6.78
70	73	9.627
70	74	3.75
70	75	3.927
70	76	4.329
70	77	5.49
70	78	0.045
70	79	1.524
70	80	0.057
70	81	3.654
70	82	4.629
70	83	1.461
70	84	2.802
70	85	4.032
70	86	1.512
70	87	7.971
70	88	15.249
70	89	13.242
70	90	22.749
70	91	3.645
70	92	4.971
70	93	1.395
70	94	0.528
70	95	31.479
70	96	0.378
70	97	3.018
70	98	1.158
71	1	1.011
71	2	0.216
71	3	0.369
71	4	0.885
71	5	0.318
71	6	1.326
71	7	4.656
71	8	2.184
71	9	4.263
71	10	1.416
71	11	0.789
71	12	5.799
71	13	0.564
71	14	1.596
71	15	1.452
71	16	0.063
71	17	0.327
71	18	0.018
71	19	0.018
71	20	0.321
71	21	1.257
71	22	1.398
71	23	2.799
71	24	0.465
71	25	0.327
71	26	0.621
71	27	0.474
71	28	2.472
71	29	1.146
71	30	2.457
71	31	10.518
71	32	5.559
71	33	11.532
71	34	9.021
71	35	9.822
71	36	18.042
71	37	0.036
71	38	0.021
71	39	0.054
71	40	0.333
71	41	0.498
71	42	0.243
71	43	0.264
71	44	0.573
71	45	0.066
71	46	0.375
71	47	0.084
71	48	1.8
71	49	1.98
71	50	2.973
71	51	2.37
71	52	0.648
71	53	0.411
71	54	0.216
71	55	0.21
71	56	1.011
71	57	0.9
71	58	0.975
71	59	0.09
71	60	0.459
71	61	0.384
71	62	0.651
71	63	0.609
71	64	1.437
71	65	1.509
71	66	0.861
71	67	1.842
71	68	2.442
71	69	1.197
71	70	5.517
71	72	12.423
71	73	19.065
71	74	7.008
71	75	9.936
71	76	9.594
71	77	16.341
71	78	0.03
71	79	0.15
71	80	0.009
71	81	1.515
71	82	2.145
71	83	0.264
71	84	0.897
71	85	2.07
71	86	0.228
71	87	0.666
71	88	1.707
71	89	1.755
71	90	2.103
71	91	10.59
71	92	16.101
71	93	3.681
71	94	0.069
71	95	2.739
71	96	0.015
71	97	1.098
71	98	1.272
72	1	0.435
72	2	0.045
72	3	0.15
72	4	0.741
72	5	0.042
72	6	1.185
72	7	3.414
72	8	2.016
72	9	3.009
72	10	1.332
72	11	0.834
72	12	2.853
72	13	1.02
72	14	1.815
72	15	1.503
72	16	0.021
72	17	0.276
72	18	0.024
72	19	0.027
72	20	0.285
72	21	1.242
72	22	1.398
72	23	2.691
72	24	0.342
72	25	0.291
72	26	0.399
72	27	0.396
72	28	2.172
72	29	1.473
72	30	2.007
72	31	15.003
72	32	7.095
72	33	11.508
72	34	8.316
72	35	8.946
72	36	19.5
72	37	0.024
72	38	0.03
72	39	0.051
72	40	0.129
72	41	0.231
72	42	0.033
72	43	0.231
72	44	0.339
72	45	0.045
72	46	0.105
72	47	0.081
72	48	1.002
72	49	1.005
72	50	2.727
72	51	1.833
72	52	0.471
72	53	0.336
72	54	0.222
72	55	0.237
72	56	0.984
72	57	0.93
72	58	1.011
72	59	0.102
72	60	0.348
72	61	0.303
72	62	0.696
72	63	0.516
72	64	1.404
72	65	1.41
72	66	0.735
72	67	2.121
72	68	1.848
72	69	1.476
72	70	5.169
72	71	12.525
72	73	22.569
72	74	9.588
72	75	10.302
72	76	8.406
72	77	17.058
72	78	0.045
72	79	0.036
72	80	0.015
72	81	0.687
72	82	1.719
72	83	0.207
72	84	0.849
72	85	1.95
72	86	0.246
72	87	0.531
72	88	1.383
72	89	2.247
72	90	3.282
72	91	12.162
72	92	17.415
72	93	3.699
72	94	0.012
72	95	2.268
72	96	0.012
72	97	1.191
72	98	1.287
73	1	3.075
73	2	0.633
73	3	0.729
73	4	2.076
73	5	1.083
73	6	3.003
73	7	7.71
73	8	5.073
